,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,dataset,PER AKS,CPD AKS,CPD HPO,diff PER,diff HPO
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,simul_noisy_1cp_1,0.1850098813551698,0.18366812411824,0.1910222372208958,-0.7252354453187393,-3.849872773792107
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,simul_noisy_1cp_2,0.5487092044613536,0.5054032764573415,0.4970034970277737,-7.8923276030195,1.6900845728049951
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,simul_noisy_1cp_3,0.3408712259928944,0.3551600483677541,0.3551600483677541,4.191853487556507,0.0
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,simul_noisy_1cp_4,0.0899531219558255,0.1038078868077049,0.1481006820405745,15.402205671842362,-29.907218942269875
4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,simul_noisy_2cp_1,0.1711865670641313,0.1283747787582932,0.2257604446310655,-25.00884797216568,-43.136726644881705
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,simul_noisy_2cp_2,0.4100955500149594,0.2580021668895113,0.2598006050373603,-37.08730395145719,-0.6922378597195578
6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,simul_noisy_2cp_3,0.1141708893891558,0.1141131064883922,0.180207628257325,-0.0506108878303046,-36.67687234335831
7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,,,,simul_noisy_2cp_4,0.1225483506920564,0.1304000872777332,0.2050304115626926,6.407052025862736,-36.399636383766165
8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,,,,,,simul_varnoise_1cp_1,0.1111394219722123,0.1150018629875065,0.1169418475584576,3.475311412236737,-1.6589310084068387
9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,,,,,,,,,,simul_varnoise_1cp_2,0.4190042759976306,0.3204001549509948,0.3106106798871711,-23.53296295410442,3.151686563829559
